ID,适用范围,主要技术特点及应用效果,技术产品名称,修改时间,EXCHANGETIME
-104857600,机场能源消耗运行监控,该产品的特点是：它解决了机场行业的能源品类众多和能源结构多样复杂的管理难题，实现了机场能源能流分布的可视化；通过区域能源设备和数据关联，实现了按功能区域划分的节能运行；通过能源消耗量和设备效率的实时监控与行业标杆的对比，分析并主动推动节能运行策略，达到了精准调节、标准化运行的目的；通过大数据分析，挖掘更多节能空间，建立了能耗的评价和考核标准；通过系统深度学习，成功地预测未来用能数据。,机场能源管理系统应用,1/1/2020 00:00:00,3/6/2024 21:02:42
-100663296,供热二次网系统,无活动部件，使用寿命长，解决水力失调，水力稳定性强，节能效果突出，应用环境广泛，无电源,自吸平衡喷射泵供热装置,1/1/2020 00:00:00,3/6/2024 21:02:42
-96468992,适用于混凝土搅拌站,"1、国内95%以上的搅拌站地面无需任何处理即可安装
2、提高产能
3、降低能耗 
4、减少90%以上落地灰 
5、方便观察混凝土的出厂质量。
6、解决了搅拌车进料口溢料、崩料问题 
7、延长了卸料斗定期清理的时间 
8、采用高耐磨自润滑塑料衬板 使用寿命在10万m3以上 
9、卸料门前端易损部分采用耐磨橡胶，使用寿命在8万m3以上",高效节能混凝土成品斗,1/1/2020 00:00:00,3/6/2024 21:02:42
-58720256,适用于集中供暖、供热水等领域,无,内置吸收式热泵燃气锅炉,1/1/2020 00:00:00,3/6/2024 21:02:42
-54525952,空调制冷系统,设备可以依据室外温度和相对湿度运行四种模式：自然冷却，直接蒸发制冷，间接/直接蒸发制冷以及机械制冷模式，使节能最大化。,直接间接蒸发式制冷机组,1/1/2020 00:00:00,3/6/2024 21:02:42
-20971520,中央空调系统运行管理,对系统与设备的效率实施评价与故障诊断，及时发现系统运行过程存在的问题并给出专业运行指导与意见，提高系统效率及运行安全性；将能效评价、故障诊断功能可视化显示。,中央空调制冷站能效与故障诊断及运行指导系统平台,1/1/2020 00:00:00,3/6/2024 21:02:42
1,文体场所、物流仓储,该技术根据气膜建筑结构特点，采用无冷桥的膜体焊接方式，消除传统工艺在内外膜焊缝处的冷桥，减少对流及辐射传导，降低气膜建筑能耗；同时采用气膜保温与内环境控制技术，将新风、温湿度和空气净化控制等多个子模块的信息实时汇集到系统集成平台上，保障气膜建筑内的压力与外部环境变化同步，减少建筑冷热损耗。,气膜建筑技术,1/12/2020 00:00:00,3/6/2024 21:02:42
2,适用于新建建筑或既有建筑节能改造,该技术通过窗框型材结构设计，提高杆件强度，具有防窗框变形、防坠扇作用。采用特殊断面胶条替代普通推拉窗的密封毛条，显著提高外窗气密性能，气密性7～8级，抗风压达9级，水密性能4级，传热系数K≤1.0 W/（㎡·K）。,胶条密封推拉窗技术,1/12/2020 00:00:00,3/6/2024 21:02:42
3,适用于建筑的屋面系统,该系统采用热塑性聚烯烃防水卷材，具有良好的低温柔性、耐候性、耐久性和热焊接性能，可与多种屋面保温构造良好结合，形成屋面保温防水系统。产品表面以浅色系为主，可有效降低屋面温度，减少建筑能耗。,热塑性聚烯烃建筑屋面保温防水系统,1/12/2020 00:00:00,3/6/2024 21:02:42
4,“全透水结构”铺装适用于人行道、景观硬地、广场等；“半透水结构”铺装适用于轻型载荷道路,该技术通过特制的功能性添加剂，界面改性过的硅砂与特殊粘接剂结合形成流动性良好的透水混合料，采用特殊的铺装结构和施工工艺，利用流态砂的性能，制成“全透水结构”或“半透水结构”两种路面，基层整体成型，面层一次铺装。具有良好的透水滤水性、强度高、施工周期短的特点。透水系数0.025cm/s，抗压强度26.6MPa。,现制砂基透水路面技术,1/12/2020 00:00:00,3/6/2024 21:02:42
5,适用于建筑高性能门窗,将玻璃纤维和聚氨酯树脂通过拉挤工艺制得的一种复合型门窗型材，通过聚氨酯树脂配方的设计，使树脂工艺性能和理化性能稳定，产品满足相关标准要求，玻纤聚氨酯复合材料型材的导热系数可低至0.22 W/(m·K)，远低于铝材的导热系数，节能效果好。材料具有较好的耐腐蚀性、耐侯性和耐疲劳性，使用寿命达30年以上。,玻纤增强聚氨酯节能门窗型材,1/12/2020 00:00:00,3/6/2024 21:02:42
6,适用于农宅、低层住宅的建造或改造,采用独特的开放式通气层设计，利用自然对流实现室内通风，该体系性能参数调节范围广，可以满足建筑的防火、隔声、保温、隔热、防潮、通风的标准要求。90%以上的材料可回收循环再利用；采用干法施工作业，仅需传统建筑施工用水量的10%。,双保温+双隔热建筑体系节能技术,1/12/2020 00:00:00,3/6/2024 21:02:42
7,适用于新建和改造建筑,防火保温板以聚苯板为基材，采用真空、辊压等工艺将改性后的多种组分硅水泥体系胶凝防火浆料渗透而成，材料具有热固性质，不同于传统聚苯板的热塑性质；遇火无火焰传播，不燃、无烟、不滴落，解决了传统聚苯板薄抹灰工程施工交叉作业时因管理不善易导致火灾的问题。导热系数≤0.050 W/(m·K)，节能效果显著。能达到A2级防火标准。,无机改性A级防火保温板,1/12/2020 00:00:00,3/6/2024 21:02:42
8,适用于民用建筑的门窗,在铝型材中间穿入低导热系数非金属隔热条，通过高强尼龙隔热条将室内、室外两片铝材连接起来，阻止热量的传导。采用高效密封结构的三元乙丙橡胶条，配合高标准五金件实现启闭功能，满足高级别的气密、水密、抗风压及隔热保温性能要求。产品传热系数为0.94 W/(㎡·K)。,高效节能铝合金门窗,1/12/2020 00:00:00,3/6/2024 21:02:42
9,适用于民用建筑的门窗,该复合型材是以铝合金型材和木塑型材为主要材料，铝合金型材和木塑型材均设置空腔，且分别设有梯形凸台和开口槽，通过机械辊压复合，咬合精确、牢固。产品成功地解决了两者的线膨胀系数匹配及热胀冷缩产生的缝隙等问题。室内木塑型材表面覆有抗紫外线专用膜，颜色多样，抗老化，装饰性能好，具有良好的保温隔热性和耐久性，传热系数为0.98 W/(㎡·K)。,木塑铝复合门窗型材,1/12/2020 00:00:00,3/6/2024 21:02:42
10,适用于建筑单元式幕墙结构,"采用聚酰胺尼龙型材与铝合金型材组合式的结构设计,有效地阻隔了热传导，为幕墙由于构造缺点造成能耗提升提出了有效的解决方案，且与不改变已有围护结构外观效果，提高节能效率，可使隔热型材节点传热系数降至2.63 W/(㎡·K)；卡扣式设计，便于现场安装。",幕墙用尼龙组合式护边型材,1/12/2020 00:00:00,3/6/2024 21:02:42
11,超低能耗建筑等高保温节能要求的建筑,通过在铝和木之间增加复合聚氨酯材料，提高隔热保温性能，有效阻断室内外温差造成的冷热交换，水密性6级，气密性能8级，传热系数≤1.0 W/(m2·K)，隔声性能3级。,铝包木复合被动式门窗,1/12/2020 00:00:00,3/6/2024 21:02:42
12,适用于民用建筑围护结构,蒸压加气混凝土是以硅质材料(砂、粉煤灰及含硅尾矿等)和钙质材料(石灰、水泥)为主要原料，掺加发气剂(铝膏)，通过特定工艺过程产生水热合成反应制成的轻质多孔硅酸盐制品。自保温蒸压加气混凝土板墙体传热系数可达到0.34 W/㎡·K。,蒸压加气混凝土板和砌块,1/12/2020 00:00:00,3/6/2024 21:02:42
13,适用于建筑外窗,型材采用多腔体结构，有效降低型材内空气的对流换热，室外侧采用先进工艺，用铝合金型材做外表面，使型材同时具有铝合金型材的优质外观和塑钢型材的优良隔热性能，该窗材美观大方，耐候性优异，可满足超低能耗建筑要求。整窗安装后Uw≤0.85W/(㎡·K)。,铝包塑型材和铝包塑被动窗,1/12/2020 00:00:00,3/6/2024 21:02:42
14,热电厂余热利用,该技术利用喷淋水与脱硫后的低温饱和湿烟气进行换热，将回收的烟气余热量转移到被加热的介质中， 烟气冷凝水经过处理后作为脱硫塔补水，实现喷淋式换热的低温烟气余热回收。,烟气深度余热回收技术,1/12/2020 00:00:00,3/6/2024 21:02:42
15,工业企业热工艺过程,该技术采用纯化增压装置将废热蒸汽进行回收，运用低温蒸发技术将废热蒸汽中的杂质分离出来，提取热能并输出洁净再生蒸汽。通过蒸汽膨胀压缩技术，将产生的洁净再生蒸汽进行压缩处理，提高再生蒸汽的压力和温度，输出达到工艺需求的再生蒸汽。采用该技术可以大量回收热工艺过程中产生的废热蒸汽，节能率大于30%。,废热蒸汽纯化增压回收装置,1/12/2020 00:00:00,3/6/2024 21:02:42
16,高温高压、腐蚀性工艺的工业环境,该产品翅片间距2.4毫米，为传统高频焊翅片管的1/3，换热效率较高。翅片与管采用数控激光全焊接，耐磨性能较强，接触热阻低，稳定性、抗腐蚀性好，翅片寿命较长，可长期在高温高压、腐蚀性工况环境下工作。,小间距不锈钢翅片管和翅片管换热器,1/12/2020 00:00:00,3/6/2024 21:02:42
17,供热锅炉,该产品是将稀土氧化物为主要材料的无毒水基物质涂敷在锅炉受热面上，起到保护锅炉受热面的作用，具有抗沾污结渣、耐高温腐蚀特点。该产品改变金属表面性能，提高吸收面发射率，在800度耐热变性试验下涂层表面无粉化、无鼓泡、无裂纹、无剥落现象，锅炉热效率提高2%以上。,高温陶瓷涂层材料,1/12/2020 00:00:00,3/6/2024 21:02:42
18,供热工程,该技术在二次管网支管处加装优化的水力平衡调节阀，解决供热系统二次管网水力不平衡。经过调节阀获取的数据直接在监控平台呈现，为调整工艺和处理问题提供依据，以消除供热运行过程中存在的远冷近热现象，实现优化运行温度参数，有效降低能耗。,供热管网综合节能技术,1/12/2020 00:00:00,3/6/2024 21:02:42
19,集中供热（冷）和市政工程的保温管道,该产品将喷涂发泡原料按比例混合，喷涂在管道表面，可迅速凝胶形成泡沫层，保证直埋管道钢管、聚氨酯保护层和外护套整体结构的“三位一体”性，能够有效降低界面层温度，阻止聚氨酯泡沫层发生烧蚀碳化。,抗剪切耐高温水聚氨酯复合保温管,1/12/2020 00:00:00,3/6/2024 21:02:42
20,啤酒、饮料、奶制品等巴氏杀菌系统,该技术将巴氏杀菌系统出口冷却水引入热泵蒸发器，降低温度后再进入系统，降低冷却水循环流量，减少冷却水直接排放；利用物料冷却的余热加热生产用水，降低工艺蒸汽的消耗量，节省能源消耗。该技术将热需求和冷需求进行合理匹配，节电率不低于20%。,基于压缩式热泵的巴氏杀菌系统余热回收技术,1/12/2020 00:00:00,3/6/2024 21:02:42
